ts,used_mib,available_mib,swap_mib,container_rss_mib,running,waiting,kv_pct,prefix_hit_pct,prompt_tps,gen_tps
2026-04-13T16:36:54.844+00:00,73561,50988,7395,3024,4,0,10.2,79.1,0.0,122.4
2026-04-13T16:36:55.375+00:00,73561,50988,7395,3024,4,0,10.2,79.1,0.0,122.4
2026-04-13T16:36:55.903+00:00,73560,50989,7395,3024,4,0,10.2,79.1,0.0,122.4
2026-04-13T16:36:56.433+00:00,73560,50989,7394,3024,4,0,10.2,79.1,0.0,122.4
2026-04-13T16:36:56.963+00:00,73554,50995,7394,3024,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:36:57.489+00:00,73552,50997,7394,3024,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:36:58.021+00:00,73558,50991,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:00.079+00:00,73552,50998,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:00.611+00:00,73549,51000,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:01.143+00:00,73552,50997,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:01.671+00:00,73549,51001,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:02.199+00:00,73550,50999,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:02.728+00:00,73546,51004,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:03.256+00:00,73548,51002,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:05.308+00:00,73548,51001,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:05.837+00:00,73547,51002,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:06.367+00:00,73545,51004,7394,3025,4,0,10.2,79.1,0.0,123.2
2026-04-13T16:37:06.899+00:00,73541,51008,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:07.430+00:00,73543,51007,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:07.960+00:00,73548,51002,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:08.487+00:00,73548,51001,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:10.543+00:00,73552,50997,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:11.072+00:00,73553,50996,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:11.603+00:00,73556,50994,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:12.135+00:00,73546,51003,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:12.664+00:00,73548,51001,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:13.193+00:00,73550,50999,7394,3025,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:13.727+00:00,73547,51002,7394,3024,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:15.788+00:00,73538,51011,7394,3024,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:16.318+00:00,73540,51009,7394,3024,4,0,10.4,79.1,0.0,120.4
2026-04-13T16:37:16.847+00:00,73542,51007,7394,3024,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:17.379+00:00,73535,51014,7394,3024,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:17.909+00:00,73536,51013,7394,3024,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:18.439+00:00,73530,51019,7394,3024,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:18.970+00:00,73532,51017,7394,3025,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:21.066+00:00,73529,51021,7394,3025,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:21.595+00:00,73532,51017,7394,3025,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:22.129+00:00,73535,51014,7394,3025,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:22.662+00:00,73535,51014,7394,3025,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:23.191+00:00,73531,51019,7394,3025,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:23.722+00:00,73525,51024,7394,3025,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:24.252+00:00,73533,51016,7394,3024,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:26.313+00:00,73538,51011,7394,3024,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:26.840+00:00,73535,51014,7394,3024,4,0,10.6,79.1,0.0,122.4
2026-04-13T16:37:27.371+00:00,73528,51021,7394,3024,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:27.899+00:00,73528,51021,7394,3024,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:28.429+00:00,73529,51021,7394,3024,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:28.959+00:00,73531,51018,7394,3024,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:29.487+00:00,73527,51022,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:31.544+00:00,73531,51018,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:32.073+00:00,73533,51016,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:32.605+00:00,73530,51019,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:33.132+00:00,73528,51021,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:33.660+00:00,73527,51022,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:34.190+00:00,73529,51020,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:34.720+00:00,73528,51021,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:36.781+00:00,73534,51015,7394,3025,4,0,10.6,79.1,0.0,122.8
2026-04-13T16:37:37.315+00:00,73534,51015,7394,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:37.843+00:00,73535,51014,7394,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:38.372+00:00,73539,51010,7394,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:38.904+00:00,73541,51009,7394,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:39.431+00:00,73539,51011,7394,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:39.959+00:00,73550,50999,7394,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:42.015+00:00,73568,50981,7391,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:42.546+00:00,73568,50981,7391,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:43.077+00:00,73553,50996,7391,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:43.609+00:00,73559,50990,7391,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:44.142+00:00,73562,50987,7391,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:44.674+00:00,73553,50996,7391,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:45.202+00:00,73559,50990,7391,3025,4,0,10.8,79.1,0.0,121.6
2026-04-13T16:37:47.265+00:00,73558,50992,7391,3025,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:47.796+00:00,73561,50988,7391,3025,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:48.324+00:00,73554,50995,7391,3025,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:48.854+00:00,73573,50976,7390,3025,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:49.379+00:00,73574,50975,7390,3025,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:49.910+00:00,73575,50974,7390,3025,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:50.440+00:00,73577,50972,7389,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:52.499+00:00,73589,50960,7388,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:53.026+00:00,73587,50962,7388,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:53.556+00:00,73582,50967,7388,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:54.086+00:00,73589,50960,7388,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:54.616+00:00,73583,50966,7388,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:55.147+00:00,73590,50959,7388,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:55.678+00:00,73585,50965,7388,3028,4,0,10.9,79.1,0.0,120.8
2026-04-13T16:37:57.737+00:00,73583,50966,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:37:58.269+00:00,73581,50968,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:37:58.800+00:00,73574,50975,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:37:59.333+00:00,73571,50978,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:37:59.861+00:00,73572,50978,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:00.390+00:00,73582,50967,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:00.921+00:00,73595,50955,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:02.984+00:00,73588,50962,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:03.511+00:00,73581,50968,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:04.045+00:00,73581,50968,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:04.573+00:00,73581,50968,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:05.107+00:00,73578,50971,7388,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:05.639+00:00,73579,50970,7387,3028,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:06.169+00:00,73581,50968,7387,3030,4,0,11.0,80.8,35.8,118.0
2026-04-13T16:38:08.233+00:00,73573,50976,7387,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:08.767+00:00,73575,50974,7387,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:09.300+00:00,73576,50973,7387,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:09.831+00:00,73583,50966,7387,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:10.361+00:00,73597,50952,7387,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:10.887+00:00,73580,50969,7387,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:11.418+00:00,73578,50972,7387,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:13.481+00:00,73566,50983,7385,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:14.014+00:00,73568,50981,7385,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:14.545+00:00,73571,50979,7385,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:15.077+00:00,73571,50978,7385,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:15.605+00:00,73573,50976,7385,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:16.136+00:00,73569,50980,7385,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:16.669+00:00,73577,50972,7385,3030,4,0,11.0,80.8,0.0,120.4
2026-04-13T16:38:18.732+00:00,73580,50969,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:19.265+00:00,73576,50973,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:19.797+00:00,73583,50967,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:20.325+00:00,73586,50963,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:20.854+00:00,73585,50964,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:21.387+00:00,73577,50972,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:21.915+00:00,73575,50974,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:23.976+00:00,73578,50971,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:24.507+00:00,73579,50970,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:25.038+00:00,73579,50970,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:25.571+00:00,73568,50981,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:26.103+00:00,73586,50963,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:26.634+00:00,73594,50955,7385,3030,4,0,11.3,80.8,0.0,119.2
2026-04-13T16:38:27.165+00:00,73581,50968,7385,3030,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:29.229+00:00,73599,50950,7384,3030,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:29.762+00:00,73596,50954,7384,3030,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:30.289+00:00,73590,50959,7384,3030,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:30.817+00:00,73586,50963,7384,3030,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:31.349+00:00,73590,50959,7384,3030,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:31.878+00:00,73589,50960,7384,3030,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:32.407+00:00,73606,50943,7384,3037,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:34.468+00:00,73605,50944,7384,3037,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:34.999+00:00,73604,50945,7384,3037,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:35.529+00:00,73599,50950,7384,3037,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:36.058+00:00,73599,50950,7384,3037,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:36.587+00:00,73595,50954,7384,3037,4,0,11.4,80.8,0.0,121.2
2026-04-13T16:38:37.120+00:00,73588,50961,7384,3037,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:37.650+00:00,73587,50962,7384,3039,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:39.713+00:00,73595,50955,7384,3039,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:40.242+00:00,73605,50944,7384,3039,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:40.774+00:00,73602,50947,7384,3039,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:41.302+00:00,73603,50946,7384,3039,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:41.831+00:00,73607,50942,7384,3039,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:42.363+00:00,73701,50848,7383,3039,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:42.897+00:00,73693,50856,7383,3038,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:44.959+00:00,73679,50870,7383,3038,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:45.490+00:00,73672,50878,7383,3038,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:46.020+00:00,73669,50880,7383,3038,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:46.548+00:00,73666,50883,7383,3038,4,0,11.8,83.7,87.2,113.4
2026-04-13T16:38:47.077+00:00,73664,50886,7383,3038,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:47.607+00:00,73660,50889,7383,3038,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:48.136+00:00,73661,50888,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:50.199+00:00,73635,50915,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:50.729+00:00,73637,50912,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:51.260+00:00,73742,50807,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:51.792+00:00,73951,50598,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:52.322+00:00,74439,50110,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:52.852+00:00,74837,49712,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:53.384+00:00,74832,49717,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:55.442+00:00,74851,49698,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:55.972+00:00,74832,49717,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:56.504+00:00,74829,49720,7383,3039,4,0,11.7,83.7,81.8,120.0
2026-04-13T16:38:57.036+00:00,74825,49725,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:38:57.562+00:00,74813,49736,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:38:58.092+00:00,74815,49734,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:38:58.622+00:00,74798,49751,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:00.682+00:00,74737,49812,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:01.200+00:00,74711,49838,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:01.717+00:00,74678,49871,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:02.247+00:00,74671,49879,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:02.774+00:00,74643,49906,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:03.303+00:00,74629,49920,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:03.834+00:00,74623,49926,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:05.898+00:00,74597,49952,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:06.429+00:00,74595,49954,7383,3039,4,0,11.8,83.7,0.0,118.8
2026-04-13T16:39:06.960+00:00,74616,49933,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:07.491+00:00,74598,49951,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:08.019+00:00,74601,49948,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:08.547+00:00,74575,49974,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:09.082+00:00,74588,49961,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:11.143+00:00,74639,49910,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:11.670+00:00,74637,49912,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:12.201+00:00,74645,49904,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:12.732+00:00,74625,49924,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:13.261+00:00,74616,49934,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:13.793+00:00,74613,49936,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:14.323+00:00,74668,49882,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:16.393+00:00,74615,49934,7383,3039,4,0,11.8,83.3,502.3,100.7
2026-04-13T16:39:16.924+00:00,74581,49968,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:17.452+00:00,74573,49976,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:17.982+00:00,74539,50011,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:18.513+00:00,74526,50023,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:19.043+00:00,74523,50027,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:19.571+00:00,74513,50036,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:21.636+00:00,74491,50058,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:22.165+00:00,74482,50067,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:22.696+00:00,74473,50076,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:23.225+00:00,74465,50084,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:23.753+00:00,74463,50086,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:24.281+00:00,74470,50079,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:24.811+00:00,74460,50090,7383,3039,4,0,12.0,83.3,0.0,118.0
2026-04-13T16:39:26.872+00:00,74464,50085,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:27.403+00:00,74455,50094,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:27.933+00:00,74457,50092,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:28.464+00:00,74464,50085,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:28.996+00:00,74512,50038,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:29.525+00:00,74503,50046,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:30.057+00:00,74503,50046,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:32.116+00:00,74505,50044,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:32.645+00:00,74488,50061,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:33.175+00:00,74495,50055,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:33.706+00:00,74519,50031,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:34.238+00:00,74529,50021,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:34.765+00:00,74552,49997,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:35.295+00:00,74530,50019,7383,3039,4,0,12.2,83.3,0.0,120.0
2026-04-13T16:39:37.355+00:00,74577,49972,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:37.882+00:00,74575,49974,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:38.411+00:00,74569,49980,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:38.941+00:00,74557,49992,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:39.470+00:00,74559,49990,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:39.999+00:00,74561,49988,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:40.527+00:00,74562,49987,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:42.595+00:00,74568,49981,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:43.122+00:00,74568,49981,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:43.654+00:00,74559,49990,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:44.184+00:00,74563,49987,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:44.714+00:00,74410,50139,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:45.247+00:00,74083,50466,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:45.775+00:00,74079,50471,7383,3039,4,0,12.2,83.3,0.0,118.4
2026-04-13T16:39:47.833+00:00,73698,50852,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:48.361+00:00,73703,50846,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:48.893+00:00,73691,50859,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:49.422+00:00,73685,50865,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:49.952+00:00,73677,50872,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:50.482+00:00,73675,50874,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:51.012+00:00,73674,50876,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:53.077+00:00,73669,50880,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:53.606+00:00,73659,50890,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:54.137+00:00,73660,50889,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:54.668+00:00,73657,50892,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:55.198+00:00,73659,50891,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:55.726+00:00,73658,50891,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:56.253+00:00,73665,50885,7383,3039,4,0,12.2,84.3,77.8,114.4
2026-04-13T16:39:58.314+00:00,73654,50896,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:39:58.846+00:00,73649,50901,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:39:59.375+00:00,73641,50908,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:39:59.906+00:00,73764,50785,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:00.439+00:00,74000,50550,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:00.972+00:00,74485,50064,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:01.504+00:00,74966,49583,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:03.574+00:00,74922,49627,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:04.107+00:00,74907,49642,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:04.635+00:00,74891,49658,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:05.166+00:00,74885,49664,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:05.731+00:00,74866,49683,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:06.261+00:00,74866,49683,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:06.790+00:00,74851,49698,7383,3039,4,0,12.5,84.3,0.0,118.4
2026-04-13T16:40:08.854+00:00,74813,49736,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:09.384+00:00,74791,49758,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:09.915+00:00,74779,49770,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:10.447+00:00,74771,49779,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:10.977+00:00,74758,49792,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:11.508+00:00,74755,49794,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:12.038+00:00,74748,49801,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:14.097+00:00,74728,49821,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:14.626+00:00,74708,49841,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:15.157+00:00,74699,49850,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:15.686+00:00,74702,49847,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:16.215+00:00,74708,49842,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:16.745+00:00,74727,49822,7383,3039,4,0,12.6,84.3,0.0,117.2
2026-04-13T16:40:17.274+00:00,74691,49858,7383,3040,4,0,12.6,84.3,0.0,117.6
